690	880.97473
690.01691	879.76184
690.03381	878.7597
690.05066	878.28461
690.06757	877.90308
690.08447	877.3078
690.10138	876.79944
690.11823	876.50391
690.13513	876.43561
690.15204	876.42712
690.16895	876.36493
690.18579	875.35358
690.2027	873.95532
690.2196	872.77106
690.23651	872.46564
690.25336	872.54303
690.27026	872.82385
690.28717	873.27643
690.30408	873.77203
690.32092	874.11127
690.33783	874.55133
690.35474	874.86194
690.37164	875.52313
690.38849	876.48315
690.4054	877.91699
690.4223	879.57135
690.43921	880.71838
690.45605	880.96161
690.47296	880.66992
690.48987	880.07336
690.50677	879.46857
690.52362	878.93262
690.54053	878.65283
690.55743	878.46472
690.57434	879.00854
690.59119	880.16809
690.60809	881.47968
690.625	882.25549
690.64191	883.12872
690.65881	883.9906
690.67566	884.66986
690.69257	885.104
690.70947	885.20203
690.72638	884.90137
690.74323	884.35876
690.76013	883.69647
690.77704	883.00409
690.79395	882.08514
690.81079	881.09845
690.8277	880.16754
690.8446	879.54712
690.86151	879.3158
690.87836	880.05731
690.89526	881.28137
690.91217	882.65692
690.92908	884.12567
690.94592	885.23126
690.96283	886.16461
690.97974	887.05579
690.99664	887.77832
691.01349	888.49738
691.0304	888.39917
691.0473	887.68024
691.06421	887.03705
691.08105	886.92889
691.09796	887.44727
691.11487	888.49701
691.13177	890.20313
691.14862	892.52844
691.16553	895.38275
691.18243	899.14185
691.19934	903.48828
691.21619	907.98932
691.23309	912.1347
691.25	915.72656
691.26691	918.9787
691.28381	921.76959
691.30066	924.14948
691.31757	926.1275
691.33447	927.73785
691.35138	928.98083
691.36823	929.8222
691.38513	930.37299
691.40204	930.6828
691.41895	930.83313
691.43579	930.80151
691.4527	930.92487
691.4696	931.5412
691.48651	932.80139
691.50336	935.01013
691.52026	938.16644
691.53717	942.28461
691.55408	947.32074
691.57092	953.28302
691.58783	960.21234
691.60474	968.15582
691.62164	977.12231
691.63849	987.64764
691.6554	997.60376
691.6723	1007.6432
691.68921	1018.9179
691.70605	1031.0226
691.72296	1046.7307
691.73987	1064.5095
691.75677	1084.7656
691.77362	1109.9536
691.79053	1141.1711
691.80743	1180.9739
691.82434	1235.5626
691.84119	1308.5399
691.85809	1399.2961
691.875	1511.9575
691.89191	1677.5807
691.90881	1928.7271
691.92566	2184.7571
691.94257	2402.0701
691.95947	2657.0491
691.97638	2953.2278
691.99323	3354.804
692.01013	3751.3508
692.02704	4032.6377
692.04395	4427.6489
692.06079	4844.6655
692.0777	5248.04
692.0946	5605.7378
692.11151	5932.2729
692.12836	6225.4629
692.14526	6475.5122
692.16217	6679.1089
692.17908	6835.5747
692.19592	6927.6826
692.21283	6948.4424
692.22974	6916.8345
692.24664	6848.3203
692.26349	6746.8379
692.2804	6597.8691
692.2973	6414.8477
692.31421	6192.4844
692.33105	5928.5078
692.34796	5617.9199
692.36487	5269.3027
692.38177	4910.3022
692.39862	4557.4873
692.41553	4222.5894
692.43243	3891.3618
692.44934	3575.2556
692.46619	3289.5127
692.48309	3057.6653
692.5	2829.8557
692.51691	2620.9944
692.53381	2428.968
692.55066	2252.6907
692.56757	2099.7954
692.58447	1960.1288
692.60138	1835.7385
692.61823	1729.6669
692.63513	1636.5541
692.65204	1557.6752
692.66895	1490.4832
692.68579	1434.5891
692.7027	1386.2223
692.7196	1348.8146
692.73651	1317.8406
692.75336	1292.7238
692.77026	1280.4059
692.78717	1274.297
692.80408	1274.6244
692.82092	1278.0553
692.83783	1286.4856
692.85474	1295.7041
692.87164	1296.3733
692.88849	1300.9221
692.9054	1302.1553
692.9223	1308.8979
692.93921	1320.1592
692.95605	1330.4983
692.97296	1357.4791
692.98987	1391.4233
693.00677	1435.9125
693.02362	1495.5212
693.04053	1570.7966
693.05743	1648.3893
693.07434	1737.5231
693.09119	1833.1279
693.10809	1939.1711
693.125	2054.7864
693.14191	2180.6731
693.15881	2319.6797
693.17566	2474.1128
693.19257	2640.5439
693.20947	2822.3599
693.22638	3022.8135
693.24323	3241.2847
693.26013	3481.0696
693.27704	3738.7563
693.29395	4020.2205
693.31079	4328.3906
693.3277	4667.2456
693.3446	5020.8135
693.36151	5401.6699
693.37836	5807.0176
693.39526	6228.7041
693.41217	6660.1431
693.42908	7106.4048
693.44592	7553.6069
693.46283	8008.2456
693.47974	8433.2344
693.49664	8685.8965
693.51349	8914.6445
693.5304	9279.249
693.5473	9728.8008
693.56421	10143.873
693.58105	10481.779
693.59796	10735.838
693.61487	10931.332
693.63177	11026.331
693.64862	11064.572
693.66553	11030.573
693.68243	10922.426
693.69934	10747.114
693.71619	10563.885
693.73309	10346.209
693.75	10075.907
693.76691	9779.9111
693.78381	9389.2207
693.80066	8994.8877
693.81757	8581.7451
693.83447	8160.2524
693.85138	7753.4644
693.86823	7357.7305
693.88513	6973.6836
693.90204	6612.6895
693.91895	6255.8403
693.93579	5906.7856
693.9527	5565.9214
693.9696	5238.9834
693.98651	4918.8291
694.00336	4613.4561
694.02026	4324.9595
694.03717	4047.7703
694.05408	3782.3262
694.07092	3529.1633
694.08783	3289.0408
694.10474	3062.2112
694.12164	2851.3789
694.13849	2651.3689
694.1554	2462.8821
694.1723	2282.3599
694.18921	2109.3967
694.20605	1949.5785
694.22296	1810.8588
694.23987	1682.2791
694.25677	1573.0702
694.27362	1474.7489
694.29053	1391.817
694.30743	1321.5865
694.32434	1263.421
694.34119	1222.7267
694.35809	1193.412
694.375	1172.5208
694.39191	1156.6965
694.40881	1144.8611
694.42566	1131.5424
694.44257	1115.2015
694.45947	1102.2411
694.47638	1089.2651
694.49323	1071.5748
694.51013	1058.2605
694.52704	1044.1901
694.54395	1036.7594
694.56079	1029.4495
694.5777	1022.841
694.5946	1016.7213
694.61151	1011.5449
694.62836	1006.7989
694.64526	1002.8705
694.66217	999.36914
694.67908	996.08777
694.69592	992.85498
694.71283	988.16718
694.72974	983.53644
694.74664	979.48566
694.76349	975.79675
694.7804	972.68463
694.7973	969.69977
694.81421	966.87579
694.83105	964.15302
694.84796	961.54462
694.86487	958.99622
694.88177	956.34369
694.89862	953.78699
694.91553	951.25287
694.93243	948.16516
694.94934	944.85999
694.96619	941.67755
694.98309	938.36017
695	935.58057
695.01691	933.53864
695.03381	931.68536
695.05066	930.0152
695.06757	928.70007
695.08447	927.55896
695.10138	926.59521
695.11823	925.77307
695.13513	924.93127
695.15204	924.19769
695.16895	923.57446
695.18579	923.14667
695.2027	922.02545
695.2196	920.68219
695.23651	919.1142
695.25336	917.56927
695.27026	916.01392
695.28717	914.50928
695.30408	912.9566
695.32092	911.60913
695.33783	910.32892
695.35474	909.09528
695.37164	907.38916
695.38849	905.914
695.4054	904.56238
695.4223	903.36823
695.43921	902.35724
695.45605	901.30334
695.47296	900.31549
695.48987	899.3172
695.50677	898.37494
695.52362	897.5661
695.54053	896.8963
695.55743	896.58704
695.57434	896.12659
695.59119	895.40118
695.60809	894.84094
695.625	894.47156
695.64191	894.20538
695.65881	893.94214
695.67566	893.75476
695.69257	893.56805
695.70947	893.52997
695.72638	893.60236
695.74323	893.75269
695.76013	892.70026
695.77704	891.41663
695.79395	890.25708
695.81079	889.03192
695.8277	887.90344
695.8446	886.94812
695.86151	886.23395
695.87836	885.87805
695.89526	885.96179
695.91217	886.44812
695.92908	887.15106
695.94592	887.9212
695.96283	889.25964
695.97974	890.60443
695.99664	891.63525
696.01349	891.92737
696.0304	891.52893
696.0473	890.84882
696.06421	889.80664
696.08105	888.30487
696.09796	886.61841
696.11487	884.94708
696.13177	883.72229
696.14862	882.82263
696.16553	882.06909
696.18243	881.31995
696.19934	880.54944
696.21619	879.67767
696.23309	878.50806
696.25	877.03528
696.26691	875.73242
696.28381	875.38452
696.30066	874.62952
696.31757	874.27539
696.33447	874.37177
696.35138	875.21051
696.36823	877.17279
696.38513	879.78363
696.40204	882.76453
696.41895	885.74146
696.43579	887.91675
696.4527	889.53296
696.4696	890.18402
696.48651	888.362
